"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","BENTON","003","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","234,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","CLACKAMAS","005","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","982,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","LANE","039","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","562,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","LINCOLN","041","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","LINN","043","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","262,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","MARION","047","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","363,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","MULTNOMAH","051","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","274,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","POLK","053","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","736,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","TILLAMOOK","057","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","42,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","WASHINGTON","067","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,513,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","985,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHEAST","80","CROOK","013","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","49,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHEAST","80","DESCHUTES","017","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","792,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHEAST","80","GRANT","023","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,048,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHEAST","80","HARNEY","025","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","10,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHEAST","80","JEFFERSON","031","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,184,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHEAST","80","KLAMATH","035","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","148,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHEAST","80","LAKE","037","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","15,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHEAST","80","MALHEUR","045","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","240,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHEAST","80","WHEELER","069","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","COOS","011","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","84,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","CURRY","015","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","DOUGLAS","019","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","294,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","65,000","49.7"
"CENSUS","2017","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","JOSEPHINE","033","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","ALBEMARLE","003","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,128,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","AMELIA","007","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","8,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","AMHERST","009","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","24,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","APPOMATTOX","011","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","22,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","BEDFORD","019","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","500,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","BUCKINGHAM","029","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","28,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","CAMPBELL","031","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","148,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","CAROLINE","033","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","273,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","CHESTERFIELD","041","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","395,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","CUMBERLAND","049","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","84,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","FLUVANNA","065","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","9,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","GOOCHLAND","075","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","222,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","GREENE","079","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","570,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","HANOVER","085","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","64,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","HENRICO","087","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","LOUISA","109","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","21,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","NELSON","125","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","374,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","ORANGE","137","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","233,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","POWHATAN","145","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","33,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","PRINCE EDWARD","147","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","CENTRAL","50","SPOTSYLVANIA","177","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","2,023,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","ACCOMACK","001","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","31,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","CHARLES CITY","036","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","ESSEX","057","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","GLOUCESTER","073","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","JAMES CITY","095","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","132,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","KING GEORGE","099","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","KING WILLIAM","101","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","LANCASTER","103","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","MATHEWS","115","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","41,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","MIDDLESEX","119","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","NEW KENT","127","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","5,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","NORTHAMPTON","131","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","54,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","NORTHUMBERLAND","133","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","RICHMOND","159","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","WESTMORELAND","193","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","EASTERN","60","YORK","199","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","CLARKE","043","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","235,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","CULPEPER","047","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","773,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","FAIRFAX","059","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","14,000,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","FAUQUIER","061","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,233,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","FREDERICK","069","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","732,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","LOUDOUN","107","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","4,950,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","MADISON","113","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","670,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","PAGE","139","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","610,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","PRINCE WILLIAM","153","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,103,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","RAPPAHANNOCK","157","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","146,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","ROCKINGHAM","165","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","391,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","SHENANDOAH","171","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","1,009,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","STAFFORD","179","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","300,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","NORTHERN","20","WARREN","187","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHEASTERN","90","BRUNSWICK","025","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHEASTERN","90","CHESAPEAKE CITY","550","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","226,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHEASTERN","90","DINWIDDIE","053","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","19,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHEASTERN","90","ISLE OF WIGHT","093","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","13,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHEASTERN","90","MECKLENBURG","117","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHEASTERN","90","PRINCE GEORGE","149","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHEASTERN","90","SOUTHAMPTON","175","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","73,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHEASTERN","90","SUFFOLK CITY","800","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","256,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHEASTERN","90","SURRY","181","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHEASTERN","90","SUSSEX","183","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","18,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHEASTERN","90","VIRGINIA BEACH CITY","810","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","2,476,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHERN","80","CHARLOTTE","037","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","359,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHERN","80","FRANKLIN","067","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","146,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHERN","80","HALIFAX","083","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","122,000","(H)"
"CENSUS","2017","YEAR","","COUNTY","VIRGINIA","51","SOUTHERN","80","HENRY","089","","","00000000","","INCOME, FARM-RELATED","INCOME, FARM-RELATED, AG TOURISM & RECREATIONAL SERVICES - RECEIPTS, MEASURED IN $","TOTAL","NOT SPECIFIED","84,000","(H)"
